1223,聡,ソウ,sou,さとい みみざとい,satoi mimizatoi ,wise; fast learner;,1,ソウ…さとい みみざとい,
1224,草,ソウ,sou,くさ くさ-,kusa kusa ,grass; weeds; herbs; pasture; write; draft;,2,ソウ…くさ くさ-,
1225,荘,ソウ ショウ チャン,sou syou tyan,ほうき おごそか,houki ogosoka ,villa; inn; cottage; feudal manor;,1,ソウ ショウ チャン…ほうき おごそか,
1226,葬,ソウ,sou,ほうむる,houmuru ,interment; bury; shelve;,1,ソウ…ほうむる,
1227,藻,ソウ,sou,も,mo ,seaweed; duckweed;,1,ソウ…も,
1228,装,ソウ ショウ,sou syou,よそおう よそおい,yosoou yosooi ,attire; dress; pretend; disguise; profess;,2,ソウ ショウ…よそおう よそおい,
1229,走,ソウ,sou,はしる,hashiru ,run;,3,ソウ…はしる,
1230,送,ソウ,sou,おくる,okuru ,escort; send;,3,ソウ…おくる,
1231,遭,ソウ,sou,あう あわせる,au awaseru ,encounter; meet; party; association; interview; join;,1,ソウ…あう あわせる,
1232,霜,ソウ,sou,しも,shimo ,frost;,1,ソウ…しも,
1233,騒,ソウ,sou,さわぐ うれい さわがしい,sawagu urei sawagashii ,boisterous; make noise; clamor; disturb; excite;,1,ソウ…さわぐ うれい さわがしい,
1234,像,ゾウ,zou,,,statue; picture; image; figure; portrait;,2,ゾウ…,
1235,増,ゾウ,zou,ます まし ふえる ふやす,masu mashi fueru fuyasu ,increase; add; augment; gain; promote;,2,ゾウ…ます まし ふえる ふやす,
1236,憎,ゾウ,zou,にくむ にくい にくらしい にくしみ,nikumu nikui nikurashii nikushimi ,hate; detest;,2,ゾウ…にくむ にくい にくらしい にくしみ,
1237,臓,ゾウ,zou,はらわた,harawata ,entrails; viscera; bowels;,2,ゾウ…はらわた,
1238,蔵,ゾウ ソウ,zou sou,くら おさめる かくれる,kura osameru kakureru ,storehouse; hide; own; have; possess;,2,ゾウ ソウ…くら おさめる かくれる,
1239,贈,ゾウ ソウ,zou sou,おくる,okuru ,presents; send; give to; award to; confer on; presenting something;,2,ゾウ ソウ…おくる,
1240,造,ゾウ,zou,つくる つくり,tsukuru tsukuri ,create; make; structure; physique;,2,ゾウ…つくる つくり,
1241,促,ソク,soku,うながす,unagasu ,stimulate; urge; press; demand; incite;,1,ソク…うながす,
1242,側,ソク,soku,かわ がわ そば,kawa gawa soba ,side; lean; oppose; regret;,2,ソク…かわ がわ そば,
1243,則,ソク,soku,のっとる,nottoru ,rule; follow; based on; model after;,2,ソク…のっとる,
1244,即,ソク,soku,つく つける すなわち,tsuku tsukeru sunawachi ,instant; namely; as is; conform; agree; adapt;,1,ソク…つく つける すなわち,
1245,息,ソク,soku,いき,iki ,breath; respiration; son; interest (on money);,2,ソク…いき,
1246,束,ソク,soku,たば たばねる つか つかねる,taba tabaneru tsuka tsukaneru ,bundle; sheaf; ream; tie in bundles; govern; manage; control;,2,ソク…たば たばねる つか つかねる,
1247,測,ソク,soku,はかる,hakaru ,fathom; plan; scheme; measure;,2,ソク…はかる,
1248,足,ソク,soku,あし たりる たる たす,ashi tariru taru tasu ,leg; foot; be sufficient; counter for pairs of footwear;,3,ソク…あし たりる たる たす,
1249,速,ソク,soku,はやい はや- はやめる すみやか,hayai haya hayameru sumiyaka ,quick; fast;,2,ソク…はやい はや- はやめる すみやか,
1250,俗,ゾク,zoku,,,vulgar; customs; manners; worldliness; mundane things;,1,ゾク…,
1251,属,ゾク ショク,zoku syoku,さかん つく やから,sakan tsuku yakara ,belong; genus; subordinate official; affiliated;,1,ゾク ショク…さかん つく やから,
1252,賊,ゾク,zoku,,,burglar; rebel; traitor; robber;,1,ゾク…,
1253,族,ゾク,zoku,,,tribe; family;,3,ゾク…,
1254,続,ゾク ショク コウ キョウ,zoku syoku kou kyou,つづく つづける つぐない,tsuduku tsudukeru tsugunai ,continue; series; sequel;,2,ゾク ショク コウ キョウ…つづく つづける つぐない,
1255,卒,ソツ シュツ,sotsu syutsu,そっする おえる おわる ついに にわか,sossuru oeru owaru tsuini niwaka ,graduate; soldier; private; die;,2,ソツ シュツ…そっする おえる おわる ついに にわか,
1256,袖,シュウ,syuu,そで,sode ,sleeve; wing (building); extension; give cold shoulder;,1,シュウ…そで,
1257,揃,セン,sen,そろえる そろう そろい きる,soroeru sorou soroi kiru ,be complete; uniform; all present;,1,セン…そろえる そろう そろい きる,
1258,存,ソン ゾン,son zon,,,suppose; be aware of; believe; feel;,2,ソン ゾン…,
1259,孫,ソン,son,まご,mago ,grandchild; descendants;,2,ソン…まご,
1260,尊,ソン,son,たっとい とうとい たっとぶ とうとぶ,tattoi toutoi tattobu toutobu ,revered; valuable; precious; noble; exalted;,2,ソン…たっとい とうとい たっとぶ とうとぶ,
1261,損,ソン,son,そこなう そこなう そこねる,sokonau sokonau sokoneru ,damage; loss; disadvantage; hurt; injure;,2,ソン…そこなう そこなう そこねる,
1262,村,ソン,son,むら,mura ,town; village;,2,ソン…むら,
1263,他,タ,ta,ほか,hoka ,other; another; the others;,2,タ…ほか,
1264,多,タ,ta,おおい まさに まさる,ooi masani masaru ,many; frequent; much;,3,タ…おおい まさに まさる,
1265,太,タイ タ,tai ta,ふとい ふとる,futoi futoru ,plump; thick; big around;,2,タイ タ…ふとい ふとる,
1266,堕,ダ,da,おちる くずす くずれる,ochiru kuzusu kuzureru ,degenerate; descend to; lapse into;,1,ダ…おちる くずす くずれる,
1267,妥,ダ,da,,,gentle; peace; depravity;,1,ダ…,
1268,惰,ダ,da,,,lazy; laziness;,1,ダ…,
1269,打,ダ ダアス,da daasu,うつ うち- ぶつ,utsu uchi butsu ,strike; hit; knock; pound; dozen;,2,ダ ダアス…うつ うち- ぶつ,
1270,駄,ダ タ,da ta,,,burdensome; pack horse; horse load; send by horse;,1,ダ タ…,
1271,体,タイ テイ,tai tei,からだ かたち,karada katachi ,body; substance; object; reality; counter for images;,3,タイ テイ…からだ かたち,
1272,対,タイ ツイ,tai tsui,あいて こたえる そろい つれあい ならぶ むかう,aite kotaeru soroi tsureai narabu mukau ,vis-a-vis; opposite; even; equal; versus; anti-; compare;,2,タイ ツイ…あいて こたえる そろい つれあい ならぶ むかう,
1273,耐,タイ,tai,たえる,taeru ,-proof; enduring;,1,タイ…たえる,
1274,帯,タイ,tai,おびる おび,obiru obi ,sash; belt; obi; zone; region;,2,タイ…おびる おび,
1275,待,タイ,tai,まつ,matsu ,wait; depend on;,3,タイ…まつ,
1276,怠,タイ,tai,おこたる なまける,okotaru namakeru ,neglect; laziness;,1,タイ…おこたる なまける,
1277,態,タイ,tai,わざと,wazato ,attitude; condition; figure; appearance; voice (of verbs);,1,タイ…わざと,
1278,戴,タイ,tai,いただく,itadaku ,be crowned with; live under (a ruler); receive;,1,タイ…いただく,
1279,替,タイ,tai,かえる かえ- かわる,kaeru kae kawaru ,exchange; spare; substitute; per-;,2,タイ…かえる かえ- かわる,
1280,泰,タイ,tai,,,peaceful; calm; peace; easy; Thailand;,1,タイ…,
1281,滞,タイ テイ,tai tei,とどこおる,todokooru ,stagnate; be delayed; overdue; arrears;,1,タイ テイ…とどこおる,
1282,胎,タイ,tai,,,womb; uterus;,1,タイ…,
1283,袋,タイ ダイ,tai dai,ふくろ,fukuro ,sack; bag; pouch;,2,タイ ダイ…ふくろ,
1284,貸,タイ,tai,かす かし- かし-,kasu kashi kashi ,lend;,3,タイ…かす かし- かし-,
1285,退,タイ,tai,しりぞく しりぞける ひく のく のける どく,shirizoku shirizokeru hiku noku nokeru doku ,retreat; withdraw; retire; resign; repel; expel; reject;,2,タイ…しりぞく しりぞける ひく のく のける どく,
1286,逮,タイ,tai,,,apprehend; chase;,1,タイ…,
1287,隊,タイ,tai,,,regiment; party; company; squad;,1,タイ…,
1288,鯛,チョウ,tyou,たい,tai ,sea bream; red snapper;,1,チョウ…たい,
1289,代,ダイ タイ,dai tai,かわる かわる かわり かえる よ しろ,kawaru kawaru kawari kaeru yo shiro ,substitute; change; convert; replace; period; age; generation; charge; rate; fee;,3,ダイ タイ…かわる かわる かわり かえる よ しろ,
1290,台,ダイ タイ,dai tai,うてな われ つかさ,utena ware tsukasa ,pedestal; a stand; counter for machines and vehicles;,3,ダイ タイ…うてな われ つかさ,
1291,大,ダイ タイ,dai tai,おお- おおきい,oo ookii ,large; big;,4,ダイ タイ…おお- おおきい,
1292,第,ダイ テイ,dai tei,,,No.; residence;,1,ダイ テイ…,
1293,題,ダイ,dai,,,topic; subject;,3,ダイ…,
1294,鷹,ヨウ オウ,you ou,たか,taka ,hawk;,1,ヨウ オウ…たか,
1295,滝,ロウ ソウ,rou sou,たき,taki ,waterfall; rapids; cascade;,1,ロウ ソウ…たき,
1296,卓,タク,taku,,,eminent; table; desk; high;,1,タク…,
1297,宅,タク,taku,,,home; house; residence; our house; my husband;,2,タク…,
1298,択,タク,taku,えらぶ,erabu ,choose; select; elect; prefer;,1,タク…えらぶ,
1299,拓,タク,taku,ひらく,hiraku ,clear (the land); open; break up (land);,1,タク…ひらく,
1300,沢,タク,taku,さわ うるおい うるおす つや,sawa uruoi uruosu tsuya ,swamp;,1,タク…さわ うるおい うるおす つや,
1301,濯,タク,taku,すすぐ ゆすぐ,susugu yusugu ,laundry; wash; pour on; rinse;,2,タク…すすぐ ゆすぐ,
1302,琢,タク,taku,みがく,migaku ,polish;,1,タク…みがく,
1303,託,タク,taku,かこつける かこつ かこつける,kakotsukeru kakotsu kakotsukeru ,consign; requesting; entrusting with; pretend; hint;,1,タク…かこつける かこつ かこつける,
1304,濁,ダク ジョク,daku zyoku,にごる にごす,nigoru nigosu ,voiced; uncleanness; wrong; nigori; impurity;,1,ダク ジョク…にごる にごす,
1305,諾,ダク,daku,,,consent; assent; agreement;,1,ダク…,
1306,只,シ,shi,ただ,tada ,only; free; in addition;,1,シ…ただ,
1307,但,タン,tan,ただし,tadashi ,however; but;,1,タン…ただし,
1308,達,タツ ダ,tatsu da,,,accomplished; reach; arrive; attain;,2,タツ ダ…,
1309,辰,シン ジン,shin zin,たつ,tatsu ,sign of the dragon; 7-9AM; fifth sign of Chinese zodiac;,1,シン ジン…たつ,
1310,奪,ダツ,datsu,うばう,ubau ,rob; take by force; snatch away; dispossess; plunder; usurp;,1,ダツ…うばう,
1311,脱,ダツ,datsu,ぬぐ ぬげる,nugu nugeru ,undress; removing; escape from; get rid of; be left out; take off;,1,ダツ…ぬぐ ぬげる,
1312,棚,ホウ,hou,たな,tana ,shelf; ledge; rack; mount; mantle; trellis;,1,ホウ…たな,
1313,谷,コク,koku,たに きわまる,tani kiwamaru ,valley;,2,コク…たに きわまる,
1314,誰,スイ,sui,だれ たれ た,dare tare ta ,who; someone; somebody;,1,スイ…だれ たれ た,
1315,丹,タン,tan,に,ni ,rust-colored; red; read lead; pills;,1,タン…に,
1316,単,タン,tan,ひとえ,hitoe ,simple; one; single; merely;,2,タン…ひとえ,
1317,嘆,タン,tan,なげく なげかわしい,nageku nagekawashii ,sigh; lament; moan; grieve;,1,タン…なげく なげかわしい,
1318,担,タン,tan,かつぐ になう,katsugu ninau ,shouldering; carry; raise; bear;,2,タン…かつぐ になう,
1319,探,タン,tan,さぐる さがす,saguru sagasu ,grope; search; look for;,2,タン…さぐる さがす,
1320,旦,タン ダン,tan dan,あきらか あきら ただし あさ あした,akiraka akira tadashi asa ashita ,nightbreak; dawn; morning;,1,タン ダン…あきらか あきら ただし あさ あした,
1321,淡,タン,tan,あわい,awai ,thin; faint; pale; fleeting;,1,タン…あわい,
1322,炭,タン,tan,すみ,sumi ,charcoal; coal;,2,タン…すみ,
1323,短,タン,tan,みじかい,mijikai ,short; brevity; fault; defect; weak point;,2,タン…みじかい,
1324,端,タン,tan,はし は はた はな,hashi ha hata hana ,edge; origin; end; point; border; verge; cape;,1,タン…はし は はた はな,
1325,胆,タン,tan,きも,kimo ,gall bladder; courage; pluck; nerve;,1,タン…きも,
1326,誕,タン,tan,,,nativity; be born; declension; lie; be arbitrary;,1,タン…,
1327,鍛,タン,tan,きたえる,kitaeru ,forge; discipline; train;,1,タン…きたえる,
1328,団,ダン トン,dan ton,かたまり まるい,katamari marui ,group; association;,2,ダン トン…かたまり まるい,
1329,壇,ダン タン,dan tan,,,podium; stage; rostrum; terrace;,1,ダン タン…,
1330,弾,ダン タン,dan tan,ひく はずむ たま はじく はじける ただす はじきゆみ,hiku hazumu tama hajiku hajikeru tadasu hajikiyumi ,bullet; twang; flip; snap;,1,ダン タン…ひく はずむ たま はじく はじける ただす はじきゆみ,
1331,断,ダン,dan,たつ ことわる さだめる,tatsu kotowaru sadameru ,severance; decline; refuse; apologize; warn; dismiss; prohibit; decision; judgement; cutting;,2,ダン…たつ ことわる さだめる,
1332,暖,ダン ノン,dan non,あたたか あたたかい あたたまる あたためる,atataka atatakai atatamaru atatameru ,warmth;,1,ダン ノン…あたたか あたたかい あたたまる あたためる,
1333,段,ダン タン,dan tan,,,grade; steps; stairs;,2,ダン タン…,
1334,男,ダン ナン,dan nan,おとこ お,otoko o ,male;,4,ダン ナン…おとこ お,
1335,談,ダン,dan,,,discuss; talk;,2,ダン…,
1336,値,チ,chi,ね あたい,ne atai ,price; cost; value;,2,チ…ね あたい,
1337,知,チ,chi,しる しらせる,shiru shiraseru ,know; wisdom;,3,チ…しる しらせる,
1338,地,チ ジ,chi zi,,,ground; earth;,3,チ ジ…,
1339,恥,チ,chi,はじる はじ はじらう はずかしい,hajiru haji hajirau hazukashii ,shame; dishonor;,2,チ…はじる はじ はじらう はずかしい,
1340,智,チ,chi,,,wisdom; intellect; reason;,1,チ…,
1341,池,チ,chi,いけ,ike ,pond; cistern; pool; reservoir;,2,チ…いけ,
1342,痴,チ,chi,しれる おろか,shireru oroka ,stupid; foolish;,1,チ…しれる おろか,
1343,稚,チ ジ,chi zi,いとけない おさない おくて おでる,itokenai osanai okute oderu ,immature; young;,1,チ ジ…いとけない おさない おくて おでる,
1344,置,チ,chi,おく,oku ,placement; put; set; deposit; leave behind; keep; employ; pawn;,2,チ…おく,
1345,致,チ,chi,いたす,itasu ,doth; do; send; forward; cause; exert; incur; engage;,1,チ…いたす,
1346,遅,チ,chi,おくれる おくらす おそい,okureru okurasu osoi ,slow; late; back; later;,2,チ…おくれる おくらす おそい,
1347,築,チク,chiku,きずく,kizuku ,fabricate; build; construct;,2,チク…きずく,
1348,畜,チク,chiku,,,livestock; domestic fowl and animals;,2,チク…,
1349,竹,チク,chiku,たけ,take ,bamboo;,2,チク…たけ,
1350,蓄,チク,chiku,たくわえる,takuwaeru ,amass; keeping a concubine; phonograph;,1,チク…たくわえる,
1351,逐,チク,chiku,,,pursue; drive away; chase; accomplish; attain; commit;,1,チク…,
1352,秩,チツ,chitsu,,,regularity; salary; order;,1,チツ…,
1353,窒,チツ,chitsu,,,plug up; obstruct;,1,チツ…,
1354,茶,チャ サ,tya sa,,,tea;,3,チャ サ…,
1355,嫡,チャク テキ,tyaku teki,,,legitimate wife; direct descent (non-bastard);,1,チャク テキ…,
1356,着,チャク ジャク,tyaku zyaku,きる きせる つく つける,kiru kiseru tsuku tsukeru ,don; arrive; wear; counter for suits of clothing;,3,チャク ジャク…きる きせる つく つける,
1357,中,チュウ,tyuu,なか うち あたる,naka uchi ataru ,in; inside; middle; mean; center;,4,チュウ…なか うち あたる,
1358,仲,チュウ,tyuu,なか,naka ,go-between; relationship;,2,チュウ…なか,
1359,宙,チュウ,tyuu,,,mid-air; air; space; sky; memorization; interval of time;,1,チュウ…,
